Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
7/5/2025,7,3033245.4,818797.3,24.7,68,8.9,45,2.8,23.74,26.7,18.1
7/6/2025,1,3418845.1,828676.2,26.4,68,15.4,24,0.6,26.38,28.1,19.6
7/7/2025,2,2465525.9,840987,21.2,81,13.8,84,0,21.95,22.1,17.7
7/8/2025,3,2113263.3,799052,20.4,75,7.5,71,0,20.58,21.2,15.4
7/9/2025,4,2241753,821743.5,20.7,86,5.3,86,8.2,13.86,23,18.1
7/10/2025,5,2711690.3,895746.3,22.3,83,5.4,34,2.7,25.34,25.3,19.1
7/11/2025,6,2727171.4,899183,23.2,82,5.6,87,12.8,21.5,26.3,19.6
7/12/2025,7,3160882.6,845030.4,25.4,78,14.2,51,1.6,27.24,28.1,21.1
7/13/2025,1,3171493.1,791115.3,24.7,77,7.6,33,1.5,24.51,27.7,20
7/14/2025,2,2969713.3,917302.8,24.4,67,6.4,38,0,26.64,26.7,17.6
7/15/2025,3,2841633.2,919018,24,62,4.9,8,0,28.77,25.6,15.4
7/16/2025,4,2696112,917599.1,24.8,74,9.6,50,0.9,21,27.2,19.6
7/17/2025,5,2166911.4,817719,20.4,85,20.1,95,1.6,13.78,20.4,17.7
7/18/2025,6,1905832.7,753724.7,18.1,66,7.8,8,0,29.06,17.8,11
7/19/2025,7,2249346.2,705523.4,20.8,65,7.3,64,9.8,24.68,21.3,13.6
7/20/2025,1,2432824,679065.4,20.5,84,14.4,62,9.7,21.95,21.4,17.6
7/21/2025,2,2016796.2,755977.8,17.9,70,10.6,2,0,28.39,17.4,12
7/22/2025,3,2047352.3,783633,18.5,67,7.9,22,0,27.53,18.5,12
7/23/2025,4,2351616,835020.8,21.1,66,9.1,21,0,28.1,21.7,14.3
7/24/2025,5,2942443.3,942286.6,25.2,80,12.4,63,2.4,24.67,28.2,21.3
7/25/2025,6,2770005.1,898939.3,23.7,84,8.8,89,2,21.57,26.8,20.6
7/26/2025,7,2582347.7,763738.3,23.3,85,10.1,94,0.1,14.36,26.1,20.6
7/27/2025,1,3175780.7,795239.8,24.4,83,11.3,45,13.8,24.68,27.5,21.1
7/28/2025,2,2949474.5,924561.1,24.1,81,6,24,0,23.51,27.8,20.5
7/29/2025,3,2998869.8,942972.5,24.5,76,6.5,36,0,26.91,27.7,19.6
7/30/2025,4,2726435.5,907977.2,23.1,75,9.1,83,0.6,22.41,24.9,18
7/31/2025,5,1932622.6,765262.6,17.8,79,13.4,67,22.5,16.1,17.2,13.9
8/1/2025,6,1869834.9,740640,17.7,64,9.7,15,0,24.21,16.7,10.4
8/2/2025,7,1961758.9,655028.5,18.1,63,6.1,4,0,27.18,17.8,10.4
8/3/2025,1,2158122.2,648602.7,19.9,70,4.6,9,0,25.9,20.9,13.9
8/4/2025,2,2387041.3,689239,21.4,68,6.6,52,0,24.57,22.3,14.7
8/5/2025,3,2492492.3,838839.2,22.5,63,11.3,47,0,25.08,22.8,14.7
8/6/2025,4,2564443.4,865896.4,23,67,12.7,46,0,23.58,23.4,16
8/7/2025,5,2509946.2,857066.1,22.4,68,12.5,48,0,25.57,22.9,15.9
8/8/2025,6,2609003.9,870887.1,23.7,74,10.7,51,0.1,22.6,25.4,18.5
8/9/2025,7,2966441.5,811975.8,24.9,72,10.9,24,0.2,24.83,27.1,19.2
8/10/2025,1,3178347.6,800270,25.5,71,10.6,50,0,24.83,27.9,19.4
8/11/2025,2,3127762.3,951099.2,25.6,71,11.8,25,0.1,23.93,27.9,19.8
8/12/2025,3,3176491.3,981038.9,25.4,80,9,58,7.2,20.56,28.9,21.5
8/13/2025,4,2758757.4,913153.3,23.3,79,9.5,52,1.8,21.55,25.5,19.2
8/14/2025,5,2532459.6,872103,21.9,69,9,0,0,25.48,22.7,15.2
8/15/2025,6,2608422.6,873396.3,23.7,61,6,14,0,22.21,24.9,15.4
8/16/2025,7,2900676.9,805854.7,24.5,67,6.6,51,0,23.94,26.5,17.4
8/17/2025,1,2754515.9,731479.8,22.1,79,15,46,1,21.81,23.1,18.2
8/18/2025,2,1988570.1,753785,17.8,64,14.1,44,0,25.2,16.4,10.8
8/19/2025,3,1705104.3,719194.3,17.9,84,10.4,93,29.3,5.95,18.4,15.1
8/20/2025,4,1845215.8,744100.2,20,87,13.5,93,0.4,13.15,20.8,17.6
8/21/2025,5,2035199.1,771380.1,19.1,78,12.4,31,0,21.83,19.1,14.8
8/22/2025,6,2140483.8,782865.6,19.5,77,6.1,31,0,23.3,20.7,15.2
8/23/2025,7,2127081.9,679722.8,20.6,82,11.8,88,4.6,12.55,21.5,17.2
8/24/2025,1,2107474.9,625742.1,18.3,77,10.9,23,0.3,21.19,18.2,13.7
8/25/2025,2,1677952,683555.8,15.5,76,15.2,26,0.4,20.84,13.7,10.8
8/26/2025,3,1567719.7,677681.4,14.3,73,13,16,1.2,21.64,12.3,9.1
8/27/2025,4,1613217.3,697678.2,15.6,65,10.5,40,0,22.69,13.9,8.5
8/28/2025,5,1552308.4,675052.5,15.6,77,13.8,69,2.7,11.69,14.1,11.6
8/29/2025,6,1477107.5,638310.7,12.6,70,11.9,43,0.3,15.09,10.1,7
8/30/2025,7,1572944.5,571715.5,13.9,72,9.4,40,0.1,16.71,12.2,8.6
8/31/2025,1,1667228.4,562711.9,15.4,67,5.7,0,0,23.13,14.5,8.5
9/1/2025,2,1853896.5,567962.9,17.7,58,10,7,0,21.69,16.2,8.8
9/2/2025,3,1816273.6,725084.6,18.9,62,6.8,13,0,20.57,18.4,10.9
9/3/2025,4,1840586.3,742951.8,19.7,67,12.2,44,0.5,20.79,19,12.8
9/4/2025,5,1620171.8,684954.6,14.6,77,11.7,66,16.2,17.33,13.2,10.3
9/5/2025,6,1531724.2,675139.2,15.6,69,19.4,36,0.3,18.94,12.7,9.7
9/6/2025,7,1588537.2,573098.9,13.6,66,11.5,79,0,16.03,11.3,7.1
9/7/2025,1,1670907.1,543890,12.6,69,11.4,31,0,16.68,10.1,6.6
9/8/2025,2,1497552.6,650532.8,13,70,4.3,14,0,19.56,11.8,7.1
9/9/2025,3,1521889.2,680082.3,15.8,65,9.6,40,0,21.69,14.3,8.6
9/10/2025,4,1588202.8,705327.1,17.5,72,6.8,79,0,17.56,17.3,12
9/11/2025,5,1691651.8,726281.4,17.3,69,8.1,0,0,20.99,16.7,11.1
9/12/2025,6,1740208.5,731361.2,18.3,70,5.2,27,0,19.77,18.5,12.3
9/13/2025,7,1823882.5,631149.3,18.6,74,4.4,51,0,12.68,19.1,13.5
9/14/2025,1,2105609.7,629931.4,19.4,72,8.2,10,0,18.42,19.6,13.7
9/15/2025,2,1958620.3,744378.1,19.7,64,11.2,12,0,20.24,18.8,11.8
9/16/2025,3,1931012,761932.4,19.3,61,11.1,18,0,20.05,18.4,11.4
9/17/2025,4,1923276.6,763146.4,18.8,63,7.5,0,0,20.22,18.2,11
9/18/2025,5,1984340.6,783080.7,19.6,74,9.3,24,0,18.86,19.8,14.3
9/19/2025,6,1920801.5,757488.8,18.6,71,8.1,7,0,19.14,18.4,12.6
9/20/2025,7,1789580.3,622517.4,16.4,55,17.2,38,0,19.32,13.3,7
9/21/2025,1,1975919.8,610626.1,18.8,69,12.7,60,8.9,15.92,18.1,12.7
9/22/2025,2,1881687.1,734924.4,19.5,92,11.9,98,8.3,8.72,20.7,18
9/23/2025,3,1920643.3,754642,19.5,88,6.4,93,0.5,13.58,21.1,17.2
9/24/2025,4,1730746.6,727671.5,17.9,94,11.2,93,7,4.68,18.8,17
9/25/2025,5,1677145.2,719470,17.9,90,9.4,64,0.9,12.96,18.7,16.1
9/26/2025,6,1776453.7,729797.8,17.7,84,7.3,50,0,15.79,18.2,14.7
9/27/2025,7,1989617.3,662342.9,19.3,77,9.7,4,0,16.63,19.7,15
9/28/2025,1,2051139.9,618475.7,18.2,69,8.6,0,0,18.05,17.7,11.9
9/29/2025,2,1765923.4,719670.2,16.9,67,5.4,0,0,17.96,16.4,10.2
9/30/2025,3,1731169.7,721321.2,16.8,67,10.8,0,0,17.64,15.4,10.2
10/1/2025,4,1545035.7,686652.2,14.3,61,13.3,24,0,17.96,11.7,6.5
10/2/2025,5,1490257.4,685490.8,14.6,53,11.7,67,0,16.52,11.7,4.6
10/3/2025,6,1604474.3,712405.5,17.1,65,6.3,2,0,17.25,16.3,9.7
10/4/2025,7,1959885.5,659634.8,19.3,73,8.8,16,0,16.43,19.4,14
10/5/2025,1,2165588.4,639366.6,20.7,71,11.2,12,0,15.8,20.7,14.8
10/6/2025,2,1926043.8,755479.5,20.5,68,14,19,0,14.53,19.8,14
10/7/2025,3,1638345.8,708091.8,17,85,15.2,96,10.8,4.97,16.4,14.5
10/8/2025,4,1440708.2,655428.3,10.8,66,14.4,9,0,15.8,7.4,4.3
10/9/2025,5,1438444.8,654083.9,8.1,64,10.3,1,0,16.25,4.8,1.4
10/10/2025,6,1463631.5,644480.5,10.6,71,11.9,38,2.5,15.68,7.8,5.3
10/11/2025,7,1556372,561275.5,12.6,79,10.3,32,0.1,11.89,10.8,8.8
10/12/2025,1,1583700.9,534006.2,13.4,80,15.1,11,0,13.44,11.2,9.7
10/13/2025,2,1633973.1,523630.6,13.5,77,12,13,0,13.83,11.6,9.3
10/14/2025,3,1437403.6,657826,12.6,81,11.3,23,0.2,12.17,10.8,9.3
10/15/2025,4,1432306.8,656933.7,11,71,11.7,48,0.8,13.42,8.3,5.6
10/16/2025,5,1452454.1,663418.9,8.1,69,8.5,4,0,14.98,5.2,2.3
10/17/2025,6,1464461.6,653349.6,9.9,75,8.5,89,0.8,8.2,7.6,5.4
10/18/2025,7,1567050.3,602913.5,17.1,72,16.5,84,0.1,13.2,15.3,11.9
10/19/2025,1,1724534.8,567209.2,15.7,90,22.1,100,26.9,2.53,13.8,14
10/20/2025,2,1460160.5,642779.9,10,72,16.4,38,0.5,11.92,6.5,5.1
10/21/2025,3,1462802.7,658489.7,10.3,78,14.3,59,3.8,10.39,7.3,6.4
10/22/2025,4,1530412.9,665276.7,6.8,90,14,66,5.7,4.95,3.6,5.2
10/23/2025,5,1556708.2,676735.5,6.8,87,16.1,74,4.2,7.21,3.1,4.7
10/24/2025,6,1563083.2,671115.8,6.3,81,12.9,49,1.1,9.58,2.9,3.2
10/25/2025,7,1681012.3,596252.3,6.1,81,7.1,38,0.2,7.35,3.5,3
10/26/2025,1,1760987.8,572039.7,4.3,73,9.4,0,0,13.34,0.7,-0.6
10/27/2025,2,1601048.5,674857.3,5,74,16.4,0,0,13.06,0.5,0.5
10/28/2025,3,1549611.6,681751.8,6.8,70,19,0,0,12.84,2.2,1.5
10/29/2025,4,1533143.1,681910.3,7.3,77,15.1,24,0,11.46,3.5,3.4
10/30/2025,5,1596194.6,689027.1,6.7,88,20.3,100,9.3,1.92,2.5,4.8
10/31/2025,6,1571263.1,679917,7.3,74,21.4,84,0.5,7.99,2.5,2.7
11/1/2025,7,1674112.2,603081.6,6.3,73,10.5,53,0,10.09,2.9,1.6
11/2/2025,1,1752636.6,577739.5,5.9,77,10.9,12,0,10.2,2.6,2
11/3/2025,2,1583646.1,678981.9,7.8,66,21.2,54,2,4.67,2.8,1.5
11/4/2025,3,1518215.9,683392.1,7.7,59,13.8,31,0,11.53,3.6,0
11/5/2025,4,1542338.3,685207.6,8.7,74,20.3,87,2.8,3.6,4.4,4.3
11/6/2025,5,1583312.9,698059.8,4.7,69,12.7,59,0.1,7.48,0.6,-0.7
11/7/2025,6,1590502.4,693417.8,8.5,77,19.5,96,4.9,2.53,4.4,4.6
11/8/2025,7,1700410.9,617373.9,4.7,73,11,90,0.4,4.37,1,0.2
11/9/2025,1,1980003.3,621122.4,-0.5,87,17.6,100,10.1,2.58,-5.5,-2.4
11/10/2025,2,1807462.3,732261.4,-3.2,82,13.6,85,0.5,9.26,-8.1,-6
11/11/2025,3,1840625.7,739782.8,-0.9,86,19.2,100,6.1,7.71,-6.2,-2.8
11/12/2025,4,1755317,742267.8,2.1,86,18.7,90,1.4,5.42,-2.7,-0.1
11/13/2025,5,1686348.5,735147.4,3.5,71,16.8,48,0.4,9.17,-1.2,-1.4
11/14/2025,6,1737701.5,729841.3,3.4,80,7.5,74,0,4.78,0.2,0.2
11/15/2025,7,1760511.7,637278,8,89,18.7,97,16.7,3.43,4.5,6.3
11/16/2025,1,1936722,622272.3,2.8,72,24.9,54,3.7,5.8,-3.2,-1.8
11/17/2025,2,1809626,732433.2,0.7,80,16,95,2.9,3.57,-4.1,-2.4
11/18/2025,3,1756140.1,744498.8,0.2,73,5,71,0,7.43,-3.2,-4.2
11/19/2025,4,1727632.1,742847.1,0,74,6.1,49,0,9.65,-3.6,-4.2
11/20/2025,5,1725425.5,740793,1.7,77,7.4,48,0,8.92,-1.8,-2.2
11/21/2025,6,1630737.4,715191.8,6.2,86,13.8,100,0,5.98,2.7,3.9
11/22/2025,7,1811281.2,646349.4,2.7,77,8.7,84,0,6.58,-0.8,-1.1
11/23/2025,1,1875156.1,614766.9,4.6,75,17.5,41,0.5,7.72,0,0.5
11/24/2025,2,1723687.5,720891.1,3.4,82,9.8,68,0,8.09,0,0.5
11/25/2025,3,1658597.7,721053.6,7.4,88,12.2,100,5.2,1.16,4.5,5.4
11/26/2025,4,1706642.3,732864.8,5.4,81,24.2,95,0.3,3.64,0.3,2.3
11/27/2025,5,1876070.5,773260,-0.3,71,30.6,86,1.5,6.18,-7.5,-4.9
11/28/2025,6,1894446.8,777863,-2,78,24.8,94,1.8,5.93,-8.4,-5.4
11/29/2025,7,2016438,702086.4,-2.3,73,12.6,100,1.7,4.77,-7.1,-6.6
11/30/2025,1,2115938,672277.7,0.2,90,25.7,98,16.9,3.52,-5.9,-1.2
